Offsets,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
117,0.12920094290549383,0.11818668908182892,0.11481751916831018,0.11012563355841515,0.1053340281373114,0.1014514238680662,0.09747026503741209,0.09292432646320863,0.08802438200555682,0.08345241845528034,0.0761612613980103,0.06809885888736127,0.06064519147106342,0.05323619756160075,0.04723649449768927,0.042527859135512026,0.03731353885161741,0.03328923425957376,0.02895816583172588,0.024698494555765598,0.019623742810916323,0.015484870765060735,0.012186836173465467,0.00827115101519201,0.006089193527909705,0.003924073923404479,0.002284561917430214,0.0013454165712977798,0.000720988784618906,0.00033939402609292743,0.0001355430304417487,5.137998779278248e-05,1.2159533073929962e-05,3.576333257038224e-07,6.558939313200961e-07,1.9558072499427787e-08,7.683528481918058e-09,6.100255946250095e-08,4.980323461461433e-07,0.00019625152031416896,1.5899781605249105e-05,0.0006643635080491341,0.000324135004196231,0.001149910353246357,0.0036616884107728695,0.008384243073068483,0.017128067292252108,0.028340096728661574,0.0424572673936479,0.05535649124229646,0.06696209619408841,0.0783102152799021,0.08832019794721407,0.095592268017177,0.10293369479755843,0.11077287572967241,0.11636192435919017,0.1192625054100983,0.12159155814255823,0.12261170384038998,0.12393905967828577,0.12591664219665025,0.1254721386405972,0.12628750172958322,0.1270071538516333
116,0.13033435345338337,0.11844844652323828,0.11394683075660327,0.10995083469177681,0.10544728477237489,0.10059255397312673,0.09656709027568355,0.09247930342639493,0.08745738794640476,0.08086674201591779,0.07448163038277655,0.06606394120206455,0.05872447492401071,0.05170891404663015,0.045345594043465234,0.04069309011110609,0.03596233420379408,0.031945821150440076,0.027930092273685734,0.022697782498887733,0.018689420622702645,0.014350063471762983,0.010329310349973315,0.007239097594632759,0.0047468724872533515,0.0029308060354796103,0.0018298909821862842,0.0010062609674219881,0.0005160648889906157,0.0002261434729533837,8.750095368886854e-05,2.9802777141985198e-05,1.049057755397879e-05,1.937180514229038e-07,3.9116144998855573e-08,6.286523303387503e-09,1.071037303540093e-08,5.2387694194895856e-08,3.455259474898909e-07,0.00015376742866407263,1.3217531662470436e-05,0.0005158264667734798,0.0003237773708705272,0.0010883974212252995,0.0034299420157167925,0.008611133886674404,0.01663662672623883,0.02828529846417325,0.042690918660885514,0.0549937902792696,0.06732310157790927,0.07714211051679976,0.0881074148167269,0.0972999216077537,0.10573981823651693,0.11115768169218826,0.11660047865055867,0.11862716554638289,0.12148003459724967,0.12273206909369785,0.12460505596938694,0.12458410840258217,0.12551195683865612,0.12630953560194014,0.1275787970198021
115,0.13082953439288822,0.11653203964409165,0.11237377890371847,0.10798746589852247,0.10326698310601107,0.09925462649826929,0.09545223627146338,0.0915217402196569,0.08693646950494897,0.0795638730024382,0.07140165170263099,0.0637784089175573,0.055370319727577,0.04933921763685891,0.04418016128596562,0.03872864780799603,0.03385783973892705,0.029811502975438352,0.025152065599959604,0.02068678370885631,0.01583270363266879,0.011474537197442741,0.008395581845483696,0.005856366782182231,0.0038675692549484534,0.0022811052609501364,0.0012684064279970865,0.0007363670176241703,0.0003747997253376059,0.00014591439688715953,5.37642099641413e-05,2.4795910582131685e-05,5.006866559853513e-06,8.94083314259556e-08,1.6764062142366674e-08,3.259678749904631e-09,7.916362678339818e-09,3.8650476606012056e-08,2.859203932059205e-07,0.00011763156137941558,1.2368152513923858e-05,0.0004652809567406729,0.0002700131609063859,0.0009839684901197833,0.002778691729610132,0.007283798733501183,0.015342428680590933,0.025839920636923388,0.03911920748013448,0.05350529705298359,0.06470266491848857,0.0740087001300954,0.08490749378109452,0.09439384150815795,0.1012242405492599,0.10865711892771794,0.11377623352204451,0.11754738309344623,0.12061487687067925,0.12180430416879727,0.12368333880602964,0.12449884327195217,0.12520755457835103,0.12637594116515208,0.12837910071476558
114,0.13110843615164441,0.11645973884420904,0.11239530159405764,0.10755147550853189,0.10346931845126639,0.0988995577238233,0.09491790796699318,0.09010311423877188,0.08452132123880127,0.07781596183029564,0.07039490777490802,0.062384600348239685,0.05485883363031603,0.04823734453803434,0.042195637132578484,0.03731532701824593,0.03298403806555732,0.028254483870321336,0.023242075608765032,0.01913669051266232,0.015194680713140155,0.010737899501992283,0.0075623317633230335,0.004909710670541623,0.003258517140098683,0.001806286717021439,0.0010866092545967804,0.0005753128099488823,0.00027478160524910353,0.00011468108644235904,4.279678797589074e-05,1.2397955291065843e-05,3.874361028458076e-07,5.401753356984817e-08,9.872169928282598e-08,1.6298393749523156e-09,4.1910155355916686e-09,2.142074607080186e-08,2.1583730008297093e-07,9.776801041428245e-05,8.985537308308538e-06,0.00036693179217212176,0.00021040760662241551,0.0007667658503089952,0.002474703402761883,0.00667200732433051,0.013058027174883318,0.024431770733918688,0.03746467053270891,0.051810583636915604,0.06259073196821516,0.07450410178987195,0.08450110372998845,0.09285313613264255,0.10162608604953191,0.10833525526404524,0.1139282382667104,0.11738630833503425,0.11979808751253006,0.12186756032749359,0.12369051814335659,0.12471009293103273,0.12532730938093234,0.12676634449269686,0.1283834512576966
113,0.13201533587229206,0.11519219776704277,0.11111877258101809,0.10688089122560256,0.10289481536479941,0.0984176470272305,0.09368352447144834,0.08927474113008199,0.08359597516290643,0.07659444196329104,0.06870905096074331,0.0607397816115448,0.052406292337581,0.045699690100790724,0.04032320460758562,0.03561880122789086,0.030810290372887097,0.026274738895776695,0.02138440053200222,0.017463646141024695,0.013299439856680532,0.009503166324775509,0.006387810835514897,0.0038059387416582028,0.00249198994484102,0.0015058747234302282,0.0008590352483405814,0.0003717002365148394,0.00017226005188067446,7.820248722056917e-05,2.110036621652552e-05,5.006866559853513e-06,1.639152742809186e-07,4.842951285572595e-08,5.122352321278706e-09,6.519357499809262e-09,3.259678749904631e-09,1.9325238303006028e-08,1.5716308258468757e-07,7.276348039215686e-05,7.331483176928359e-06,3.504806591897459e-05,0.001423499847409781,0.0006775959411001755,0.0022477254520485235,0.006206845578698405,0.013029780309970988,0.022869045359120956,0.034343452341024955,0.047658213487852555,0.060878975921522,0.07163735658318175,0.08220812282435636,0.09115047048803965,0.10116424316043365,0.10724602356911066,0.11230403999831401,0.11641052054234777,0.11980023331248428,0.12135742442094814,0.12413103624314394,0.1248132114748624,0.12540598899527067,0.12656144162025534,0.12923365924433736
112,0.13343207776913288,0.11449321089232256,0.11117351669587461,0.1065867547391626,0.10166517764542207,0.0978533607546627,0.09369567094506544,0.08932471772447698,0.08270041084722407,0.07514323602990251,0.06697806660783998,0.05846044051674525,0.05163797077734977,0.0450332927874184,0.039551575952933696,0.03448217838241111,0.029343281809106232,0.025218091064425595,0.020456455810320236,0.015486482320936999,0.011543881963213742,0.008464165489563883,0.005727141940494583,0.0035577391181119823,0.001973182967519145,0.001113431754024567,0.0005860418097199969,0.00028217269398031584,0.00012564850843060959,5.555237659266041e-05,1.776245517662318e-05,5.722133211261158e-06,1.788166628519112e-07,2.607742999923705e-08,3.259678749904631e-09,3.259678749904631e-09,2.561176160639353e-09,1.2805880803196766e-08,1.0570672517547875e-07,4.9383201724269475e-05,5.304894331273365e-06,2.8357342450598918e-05,0.0011860313191424429,0.0006355144197756924,0.0020367217898832686,0.005454146639200427,0.012169139055926604,0.021496019292132,0.0349960483595352,0.04743303571428571,0.06048342439456586,0.07184846863598092,0.08180095662246366,0.09079485619165813,0.09988144303806219,0.10758411156952005,0.11188702394997646,0.11575692078207094,0.11905205379677863,0.1214841269639838,0.1238597153005451,0.12410433053571387,0.12572493611632715,0.12724441552387997,0.12941843402500786
111,0.13327415513577454,0.11403308118133568,0.10917284743942612,0.10560921650997046,0.10032261730470457,0.09711709978182162,0.09245371159645163,0.08632534249290934,0.08061257099683214,0.07280322002353061,0.06414445334635711,0.05583661114560502,0.04858836764799575,0.042464132291353006,0.03759496145604518,0.03276188862013491,0.02820852399164608,0.023012071222607094,0.01806201767278834,0.013907569334953837,0.010104692047898852,0.006928132391088731,0.004339524403929556,0.0025841398989298416,0.0014262417029068436,0.0008185034714274815,0.00040591382467383843,0.0001717832074464027,6.842717631799802e-05,3.2306210421911956e-05,8.225566491187914e-06,3.874361028458076e-07,6.109569314106966e-07,2.23520828564889e-08,1.862673571374075e-09,2.0955077677958343e-09,2.3283419642175937e-10,8.614865267605097e-09,7.520544544422827e-08,5.536797190909438e-07,0.00023973353933012893,2.0891746776531625e-05,0.000942363813229572,0.0005062895780880446,0.001639152742809186,0.004676532578011749,0.011296520254616861,0.021389154342649454,0.033055212570211115,0.04618783829499323,0.058320103371682426,0.06883465817424039,0.08129440917218002,0.0908593098698088,0.09785786077822616,0.10580553271320925,0.11158009033001948,0.11591864553854696,0.11825927173895232,0.12135607151099176,0.1222569490662199,0.123835461869221,0.12571134796681327,0.12773107162464833,0.13021206055678564
110,0.13524627972501452,0.11223236847891654,0.10838459151547264,0.10400026966809624,0.10005884861864309,0.09619985993394461,0.0917384787562497,0.08557161046557726,0.07829521908122604,0.07066656709616757,0.06217953737827911,0.054025152346526994,0.04807973703422118,0.04142281648229607,0.03634352459613207,0.031494481798815824,0.02593355738949658,0.020795748315083084,0.016308467942552918,0.012169335478266298,0.00818455282672242,0.005700201161295014,0.0037215368111237074,0.0022670388158075126,0.0011935416189822233,0.0006550652744150311,0.0003203202487220569,0.00014746414129854275,5.507553215838865e-05,1.8716144045166706e-05,6.079766536964981e-06,1.49013885709926e-07,4.842951285572595e-08,5.588020714122225e-08,4.656683928435187e-10,4.656683928435187e-10,2.3283419642175937e-10,5.588020714122225e-09,5.890705169470512e-08,4.463431545405127e-07,0.00019419489585717554,1.6093499656672008e-05,0.000694643129625391,0.00036895838101777675,0.0013174019607843138,0.003934562638284886,0.009084479630582516,0.017517181726426714,0.029327081423989,0.04296317760342368,0.05542240609439272,0.0659019420131291,0.07686416359460056,0.0873855987316205,0.09700500447468653,0.10341212905014516,0.10976880485672309,0.113706768313857,0.11796682900814012,0.1211183313305867,0.12184027619848531,0.12443940594201443,0.12558315120024516,0.1280200465225755,0.1308801012952392
109,0.13527949608048193,0.11261629388059016,0.10810626354157343,0.10324068636890402,0.0992422386554261,0.09483219538711311,0.09070055660952682,0.08468943367732729,0.07750862628975214,0.0694590498041277,0.060996851816318094,0.052625545711451026,0.0462648575103465,0.04004439520124351,0.03482494929283796,0.029910738704634354,0.024644897124404083,0.019604175160714846,0.015582691997252113,0.011013193015306053,0.007561802764028763,0.005138000176283426,0.0030267726077161774,0.001748469562200184,0.0009755045014114595,0.0005065280003051805,0.00022542820630197606,9.369993133440147e-05,3.6955443656061644e-05,1.4186121919584955e-05,4.768444342717632e-06,4.47041657129778e-08,1.117604142824445e-08,5.820854910543984e-09,5.588020714122225e-09,2.3283419642175937e-10,4.656683928435187e-10,6.0536891069657435e-09,4.7498176070038914e-08,3.6112583865014876e-07,0.0001582974507896544,1.3545362211032272e-05,0.0006010624093995575,0.00033677138170443274,0.0011414463645380332,0.0036112621118486307,0.008685783386489329,0.017739932348151483,0.02892121038806982,0.04205274640657084,0.05488767018653516,0.06591042578527291,0.07680650924154599,0.08696997514837633,0.09460320475017071,0.10374750669224758,0.1091259784128007,0.11462453537250268,0.11678859110230361,0.12090045313040015,0.12215319582161416,0.12387733583277763,0.12611069398228997,0.12848156045483097,0.13155476283427087
108,0.1364390031896792,0.11072885791658033,0.10748552221599741,0.10285713975278697,0.09859986315621663,0.09477532314127472,0.0891365567655615,0.08297785689891152,0.07559189686431259,0.06683938245574021,0.05854748414186035,0.05093056687596435,0.044357303033679636,0.038835678438640865,0.033909872533451485,0.028119826704511314,0.022703095385906872,0.01829477621414231,0.01372979390139208,0.0099728175961192,0.006559120691039974,0.004026722138575761,0.0024741087442242218,0.001382133825570902,0.0006984578850995651,0.0003699120698863203,0.0001808432516975662,7.677195391775387e-05,2.825303273060197e-05,1.0967421988250553e-05,2.682249942778668e-07,6.258583199816892e-07,2.23520828564889e-08,3.4925129463263905e-09,2.7940103570611124e-09,2.3283419642175937e-10,4.656683928435187e-10,1.1641709821087968e-09,3.469229526684215e-08,2.7404584918841075e-07,0.00012152082379644465,1.2457560845349813e-05,0.0005073624780651561,0.0002670328831921874,0.0010661049439230944,0.0033469710841535056,0.008203031122326364,0.015989762257963773,0.027448248941189086,0.040203548292108364,0.053249317472698905,0.06383146583967086,0.07516033449830678,0.08426468913125838,0.09430698490909935,0.10100505727176709,0.10754284519748689,0.11251028375571062,0.11682306242291306,0.11977397265210561,0.12168520743842777,0.12407622451240677,0.12594950681007747,0.129030534130743,0.13287093520024776
107,0.13726746866515654,0.11045594266425132,0.10624426302932717,0.10171970843530827,0.09750535426904207,0.09326662053891657,0.08873822581798266,0.08215209637483001,0.07430271013425768,0.06577535652481799,0.057574322976108074,0.050253370321187575,0.04305046706232467,0.03703246657401233,0.03191268873392695,0.026362513330029563,0.021962930040095762,0.016534872881412442,0.01195281712952696,0.00847125740803838,0.00512858505988272,0.0033702235368475576,0.0018223809151807003,0.001081363965819791,0.0005589808880750744,0.0002565423056382086,0.0001230258640421149,5.042629892423895e-05,2.086194399938964e-05,7.391088731212329e-06,1.937180514229038e-07,5.029218642710002e-08,7.078159571221485e-08,1.1641709821087968e-09,1.3970051785305562e-09,4.656683928435187e-10,2.3283419642175937e-10,2.0955077677958343e-09,2.8638606159876403e-08,2.016344141012436e-07,9.575632295719844e-05,8.568298428320745e-06,4.2454056038757914e-05,0.0018049753948271917,0.0008587968261234455,0.0027662937743190663,0.006935821507591363,0.01441054314785105,0.025591931795461362,0.03771303679286977,0.049906636855444,0.06233924114209181,0.07323590314607453,0.0835224013436292,0.09288695592533425,0.1015988473476021,0.10742957917422134,0.11199929867729362,0.11622959295653075,0.1188748853693841,0.12191699740058255,0.12405961060106892,0.12566149383414324,0.1290426945644503,0.13285790877258175
106,0.13891047703072185,0.11013493256627993,0.10547454763161729,0.10085234687180963,0.09738165997689543,0.09251802006650386,0.087444690855282,0.08019109269590324,0.0726450311175273,0.06391175707201033,0.05565548347925139,0.04817292572228663,0.04155727546698135,0.035507313101118335,0.03060248944362966,0.025877689557377338,0.020335715755173664,0.015449789221378478,0.011581449987649718,0.00768340740813592,0.004841165214451844,0.0030762468476112476,0.0015691762877481977,0.0008782284696542163,0.0004941300450141146,0.00022769321736476692,0.00010192549782558938,4.5896276798657206e-05,1.3709277485313192e-05,4.321402685587854e-07,1.2964208056763562e-06,3.1665450713359274e-08,5.355186517700465e-09,7.21786008907454e-09,2.3283419642175937e-10,2.3283419642175937e-10,2.3283419642175937e-10,2.3283419642175937e-09,1.3970051785305562e-08,1.5902575615606164e-07,7.325522621499962e-05,7.972242885481041e-06,4.443594071869993e-05,0.0016420138094148165,0.0007884622720683604,0.00249222743572137,0.006471851873044938,0.013307485249779072,0.023727508921123366,0.036165302500529774,0.04823289566650966,0.06092969028918244,0.07133791359642766,0.08062871818648286,0.09280282664206436,0.09899201982229784,0.10649298390161288,0.11002946767328137,0.11581036482008628,0.11807399817816447,0.12168882610719327,0.12396548009067608,0.12638155385604913,0.12949616854282098,0.1338712880061093
